sentido,anio,codigo_ipress,mes,motivo
A_sin_D,2018,00001525,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001526,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001527,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001528,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001529,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001530,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001531,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001532,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001533,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001534,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001535,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001536,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001537,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001538,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001539,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001540,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001541,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001542,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001543,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001544,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001545,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001546,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001547,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001548,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001549,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001550,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001551,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001552,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001553,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001555,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001556,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001557,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001558,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001559,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001560,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001561,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001562,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001563,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001564,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001565,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001568,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001569,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001570,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001572,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001573,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001574,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001575,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001576,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001577,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001578,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001579,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001580,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001581,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001582,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001583,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001584,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001585,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001586,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001587,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001588,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001589,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001590,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001591,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001592,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001593,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001594,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001595,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001596,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001597,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001598,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001599,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001600,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001601,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001602,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001603,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001604,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001605,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001606,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001607,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001608,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001609,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001610,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001611,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001612,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001613,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001614,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001615,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001616,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001617,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001618,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001619,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001620,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001621,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001622,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001623,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001624,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001625,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001626,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001627,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001628,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001629,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001630,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001631,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001632,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001633,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001634,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001635,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001636,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001637,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001638,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001639,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001640,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001641,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001642,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001643,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001644,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001645,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001646,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001647,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001648,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001649,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001650,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001651,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001652,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001653,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001654,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001655,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001656,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001657,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001658,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001659,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001660,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001661,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001662,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001663,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001664,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001667,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001668,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001669,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001670,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001675,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001676,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001684,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001695,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001703,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001704,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001705,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001706,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001707,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001708,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001709,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001710,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001711,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001712,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001713,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001714,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001715,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001716,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001717,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001718,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001719,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001720,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001721,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001722,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001723,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001724,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001725,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001726,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001727,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001728,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001729,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001730,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001731,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001732,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001733,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001734,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001735,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001736,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001737,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001738,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001739,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001741,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001742,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001743,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001744,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001745,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001746,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001747,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001748,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001749,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001751,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001752,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001753,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001754,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001755,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001756,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001757,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001758,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001759,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001760,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001761,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001762,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001763,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001764,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001765,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001766,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001767,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001768,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001769,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001770,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001771,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001772,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001773,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001774,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001775,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001776,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001777,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001778,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001779,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001780,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001781,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001782,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001783,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001784,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001785,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001786,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001787,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001788,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001789,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001790,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001791,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001792,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001793,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001794,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001795,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001796,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001797,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001798,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001799,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001800,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001801,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001802,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001803,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001804,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001805,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001806,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001807,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001808,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001809,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001810,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001811,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001812,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001813,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001814,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001815,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001816,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001817,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001818,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001819,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001820,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001821,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001822,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001823,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001824,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001825,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001826,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001827,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001828,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001829,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001830,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001831,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001832,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001833,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001834,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001835,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001836,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001837,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001838,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001839,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001840,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001847,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001848,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001849,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001850,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001851,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001852,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001853,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001854,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001855,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001856,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001857,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001858,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001859,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001860,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001861,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001862,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001863,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001864,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001865,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001866,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001867,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001868,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001869,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001870,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001871,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001872,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001873,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001874,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001875,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001876,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001877,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001878,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001879,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001880,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001881,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001882,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001883,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001884,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001885,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001886,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001887,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001889,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001890,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001891,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001892,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001893,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001894,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001895,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001896,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001897,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001898,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001899,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001900,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001901,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001902,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001903,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001904,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001905,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001906,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001907,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001908,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00001910,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002021,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002084,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002161,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002289,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002300,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002301,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002303,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002304,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002305,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002314,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002317,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002318,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002319,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002321,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002322,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002323,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002324,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002325,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002364,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002371,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002378,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002380,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002384,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002386,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002388,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002392,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002397,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002398,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002401,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002404,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002406,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002409,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002410,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002421,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2018,00002469,,Código sin D ese año (A nacional vs D filtrado)
