ANHO,MES,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,SECTOR,CATEGORIA,CO_IPRESS,RAZON_SOC,ID_HOSPITALIZACION,HOSPITALIZACION,NRO_TOTAL_HOSPIT_ING,NRO_TOTAL_HOSPIT_EGR,NRO_TOTAL_ESTANCIAS,NRO_TOTAL_PACIENTES_CAMAS,NRO_TOTAL_CAMAS,NRO_TOTAL_CAMAS_DISPONIB,NRO_TOTAL_FALLECIDOS
2019,2,60401,CAJAMARCA,CHOTA,CHOTA,GOBIERNO REGIONAL,II-1,4659,HOSPITAL DE APOYO CHOTA - JOSE SOTO CADENILLAS,241800,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,50,59,238,238,10,280,0
2019,2,60401,CAJAMARCA,CHOTA,CHOTA,GOBIERNO REGIONAL,II-1,4659,HOSPITAL DE APOYO CHOTA - JOSE SOTO CADENILLAS,242500,HOSPITALIZACIÓN-PEDIATRÍA GENERAL-,44,45,116,116,5,140,0
2019,2,60401,CAJAMARCA,CHOTA,CHOTA,GOBIERNO REGIONAL,II-1,4659,HOSPITAL DE APOYO CHOTA - JOSE SOTO CADENILLAS,243200,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,18,19,56,56,5,140,0
2019,2,150117,LIMA,LIMA,LOS OLIVOS,PRIVADO,II-E,17847,CLINICA DEL NORTE,241400,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA ,30,31,64,60,5,92,0
2019,3,100801,HUANUCO,PACHITEA,PANAO,ESSALUD,I-2,9958,POSTA MEDICA PANAO,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,PRIVADO,I-3,25379,EL GALENO DE ICA EIRL,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,120101,JUNIN,HUANCAYO,HUANCAYO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-3,10710,ENRIQUE TORRES GONZALES,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-4,9296,POLICLINICO PNP CAJAMARCA,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PRIVADO,0,10113,LABORATORIO EL INGENIO,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,150122,LIMA,LIMA,MIRAFLORES,PRIVADO,II-E,24924,CLÍNICA CORPORACIÓN DE CIRUJANOS PLÁSTICOS,240800,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA ,6,6,6,6,4,124,0
2019,3,81207,CUSCO,QUISPICANCHI,HUARO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-2,11747,SANIDAD PNP PUCUTO - CUSCO,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,150108,LIMA,LIMA,CHORRILLOS,PRIVADO,II-E,19839,CLINICA SANTA LEONOR,240000,HOSPITALIZACIÓN,53,53,91,92,8,248,0
2019,3,80105,CUSCO,CUSCO,SAN SEBASTIAN,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-3,11743,SANIDAD PNP SANTA ROSA CUSCO,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,150118,LIMA,LIMA,LURIGANCHO,PRIVADO,II-E,16951,CLINICA MADRE ZORAIDA,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,120402,JUNIN,JAUJA,ACOLLA,GOBIERNO REGIONAL,I-2,382,YANAMARCA,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,120402,JUNIN,JAUJA,ACOLLA,GOBIERNO REGIONAL,I-1,6874,CHUQUISHUARI,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,150605,LIMA,HUARAL,CHANCAY,GOBIERNO REGIONAL,I-2,5730,PAMPA LIBRE,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,40101,AREQUIPA,AREQUIPA,AREQUIPA,PRIVADO,II-E,16486,CLÍNICA DE OJOS Y LA VISTA FUNDAR E.I.R.L.,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,3,40108,AREQUIPA,AREQUIPA,LA JOYA,ESSALUD,I-2,13305,POSTA MEDICA LA JOYA,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,4,40104,AREQUIPA,AREQUIPA,CERRO COLORADO,GOBIERNO REGIONAL,I-3,1249,CENTRO DE SALUD SEMI RURAL PACHACUTEC,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,4,40104,AREQUIPA,AREQUIPA,CERRO COLORADO,GOBIERNO REGIONAL,I-2,1250,PUESTO DE SALUD JOSE SANTOS ATAHUALPA,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,4,40104,AREQUIPA,AREQUIPA,CERRO COLORADO,GOBIERNO REGIONAL,I-1,1252,PUESTO DE SALUD EL CURAL,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,4,80503,CUSCO,CANAS,KUNTURKANKI,GOBIERNO REGIONAL,I-4,7700,EL DESCANSO,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,4,120114,JUNIN,HUANCAYO,EL TAMBO,ESSALUD,I-4,8660,POLICLINICO METROPOLITANO HUANCAYO,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
