"ANHO","MES","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","SECTOR","CATEGORIA","CO_IPRESS","RAZON_SOC","CA_CONSULTORIOS","CA_CONSULTORIOS_FN","CA_CAMAS","CA_MEDICOS_TOTAL","CA_MEDICOS_SERUM","CA_MEDICOS_RESIDENTES","CA_ENFERMERAS","CA_ODONTOLOGOS","CA_PSICOLOGOS","CA_NUTRICIONISTAS","CA_TECNOLOGOS_MEDICOS","CA_OBSTETRICES","CA_FARMACEUTICOS","CA_AUXILIARES","CA_OTROS_PROF","CA_AMBULANCIAS"
"2015","03","130101","LA LIBERTAD","TRUJILLO","TRUJILLO","GOBIERNO REGIONAL","III-1","00005195","HOSPITAL BELEN DE TRUJILLO","46","55","278","179","0","33","198","2","4","9","6","22","8","367","39","2"
"2015","12","130101","LA LIBERTAD","TRUJILLO","TRUJILLO","GOBIERNO REGIONAL","III-2","00005197","IRO","17","20","0","21","0","19","27","0","1","0","0","0","3","37","2","1"
"2015","07","130101","LA LIBERTAD","TRUJILLO","TRUJILLO","GOBIERNO REGIONAL","III-2","00005197","IRO","17","20","0","30","0","15","27","0","1","0","0","0","3","34","1","1"
"2015","08","130101","LA LIBERTAD","TRUJILLO","TRUJILLO","GOBIERNO REGIONAL","III-2","00005197","IRO","17","20","0","21","0","19","27","0","1","0","0","0","3","34","2","1"
"2015","06","130101","LA LIBERTAD","TRUJILLO","TRUJILLO","GOBIERNO REGIONAL","III-2","00005197","IRO","17","20","0","29","0","15","27","0","1","0","0","0","3","34","1","1"
"2015","04","130101","LA LIBERTAD","TRUJILLO","TRUJILLO","GOBIERNO REGIONAL","III-2","00005197","IRO","17","20","0","29","0","15","27","0","1","0","0","0","3","31","1","1"
"2015","03","130101","LA LIBERTAD","TRUJILLO","TRUJILLO","GOBIERNO REGIONAL","III-2","00005197","IRO","17","20","0","28","0","15","26","0","1","0","0","0","3","30","1","1"
"2015","10","130101","LA LIBERTAD","TRUJILLO","TRUJILLO","GOBIERNO REGIONAL","III-2","00005197","IRO","17","20","0","21","0","19","27","0","1","0","0","0","3","33","2","1"
"2015","12","130102","LA LIBERTAD","TRUJILLO","EL PORVENIR","GOBIERNO REGIONAL","II-1","00005209","HOSPITAL DISTRITAL DE EL PORVENIR SANTA ISABEL","4","4","33","13","0","7","13","2","1","2","1","11","3","21","6","2"
"2015","10","131101","LA LIBERTAD","GRAN CHIMU","CASCAS","GOBIERNO REGIONAL","II-1","00005277","HOSPITAL PROVINICIAL DE CASCAS","9","9","10","5","0","0","6","3","2","1","0","5","3","15","0","2"
"2015","01","131101","LA LIBERTAD","GRAN CHIMU","CASCAS","GOBIERNO REGIONAL","II-1","00005277","HOSPITAL PROVINICIAL DE CASCAS","9","9","10","5","0","0","6","3","2","1","0","5","3","18","0","2"
"2015","12","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","19","51","33","0","0","18","2","1","2","1","13","1","50","2","2"
"2015","11","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","19","51","32","0","0","23","2","1","2","1","13","1","50","2","2"
"2015","09","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","19","51","30","0","0","24","2","1","2","1","14","1","54","2","2"
"2015","08","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","17","51","33","0","0","22","2","1","2","1","13","1","56","2","2"
"2015","03","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","14","45","29","0","0","25","2","2","2","1","15","1","41","2","2"
"2015","07","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","17","51","33","0","0","26","2","1","2","1","13","1","60","2","2"
"2015","04","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","17","54","22","0","0","23","2","2","2","1","15","1","53","2","2"
"2015","10","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","19","51","33","0","0","23","2","1","2","1","13","1","50","2","2"
"2015","06","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","17","66","31","0","0","27","2","1","2","1","14","1","57","2","2"
"2015","02","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","14","45","32","0","0","28","2","2","2","1","17","1","48","2","2"
"2015","01","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","14","45","31","0","0","23","2","2","2","1","16","1","50","2","2"
"2015","05","130702","LA LIBERTAD","PACASMAYO","GUADALUPE","GOBIERNO REGIONAL","II-1","00005292","HOSPITAL DE APOYO TOMAS LAFORA","14","17","66","30","0","0","27","2","1","2","1","15","1","56","2","2"
"2015","01","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","150","73","28","20","0","0","27","2","1","0","3","15","1","53","2","4"
"2015","12","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","250","94","33","17","0","0","33","3","1","0","3","18","1","57","2","3"
"2015","11","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","208","89","33","17","0","0","34","3","1","0","3","19","1","62","2","3"
"2015","10","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","208","84","33","16","0","0","33","3","1","0","3","19","1","63","2","4"
"2015","09","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","208","96","28","17","0","0","32","3","1","0","3","19","1","63","2","4"
"2015","08","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","208","89","28","19","0","0","32","3","1","0","3","20","1","63","2","4"
"2015","07","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","200","107","28","20","0","0","31","3","1","0","3","19","1","61","2","4"
"2015","06","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","200","75","28","18","0","0","27","3","1","0","3","18","1","61","2","4"
"2015","05","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","200","123","28","19","0","0","29","3","1","0","3","18","1","57","2","4"
"2015","04","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","144","127","28","20","0","0","26","3","1","0","3","16","1","57","2","4"
"2015","03","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","156","132","28","19","0","0","30","3","1","0","3","16","1","57","2","4"
"2015","02","010701","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","GOBIERNO REGIONAL","II-1","00005125","HOSPITAL SANTIAGO APOSTOL DE UTCUBAMBA","144","123","28","20","0","0","27","3","1","0","3","16","1","57","2","4"
"2015","12","150111","LIMA","LIMA","EL AGUSTINO","MINSA","III-1","00005946","HOSPITAL NACIONAL HIPOLITO UNANUE","94","127","648","254","0","236","384","10","9","16","72","42","25","182","29","6"
"2015","11","150111","LIMA","LIMA","EL AGUSTINO","MINSA","III-1","00005946","HOSPITAL NACIONAL HIPOLITO UNANUE","94","127","648","269","0","236","400","10","9","16","72","42","25","186","31","6"
"2015","09","150111","LIMA","LIMA","EL AGUSTINO","MINSA","III-1","00005946","HOSPITAL NACIONAL HIPOLITO UNANUE","94","127","648","302","0","217","485","11","11","16","90","42","26","271","121","6"
"2015","07","150111","LIMA","LIMA","EL AGUSTINO","MINSA","III-1","00005946","HOSPITAL NACIONAL HIPOLITO UNANUE","94","127","648","226","0","179","402","10","7","16","170","42","20","278","20","6"
"2015","10","150111","LIMA","LIMA","EL AGUSTINO","MINSA","III-1","00005946","HOSPITAL NACIONAL HIPOLITO UNANUE","94","127","648","254","0","217","396","10","9","16","71","42","0","187","30","6"
"2015","08","150111","LIMA","LIMA","EL AGUSTINO","MINSA","III-1","00005946","HOSPITAL NACIONAL HIPOLITO UNANUE","94","127","648","273","0","115","405","10","9","16","84","42","25","698","25","6"
"2015","06","150111","LIMA","LIMA","EL AGUSTINO","MINSA","III-1","00005946","HOSPITAL NACIONAL HIPOLITO UNANUE","94","127","648","252","0","156","402","10","7","16","86","42","20","113","21","6"
"2015","03","150111","LIMA","LIMA","EL AGUSTINO","MINSA","III-1","00005946","HOSPITAL NACIONAL HIPOLITO UNANUE","94","127","648","259","0","169","406","10","7","16","140","37","20","102","24","6"
"2015","05","150111","LIMA","LIMA","EL AGUSTINO","MINSA","III-1","00005946","HOSPITAL NACIONAL HIPOLITO UNANUE","94","127","648","269","0","200","403","10","7","16","75","42","20","182","0","6"
"2015","04","150111","LIMA","LIMA","EL AGUSTINO","MINSA","III-1","00005946","HOSPITAL NACIONAL HIPOLITO UNANUE","94","127","648","258","0","170","405","10","7","16","155","42","20","101","76","6"
"2015","12","150118","LIMA","LIMA","LURIGANCHO","MINSA","II-2","00005947","HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO","19","30","67","104","0","3","80","3","3","6","12","23","6","84","28","3"
"2015","10","150118","LIMA","LIMA","LURIGANCHO","MINSA","II-2","00005947","HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO","19","30","67","103","0","3","81","3","3","6","6","23","6","45","17","2"
"2015","07","150118","LIMA","LIMA","LURIGANCHO","MINSA","II-2","00005947","HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO","19","30","67","103","0","3","63","3","3","6","6","23","6","45","17","2"
"2015","12","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","57","82","213","75","0","37","68","4","31","3","1","0","5","172","13","2"
"2015","11","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","55","78","213","79","0","41","64","4","31","3","1","0","5","164","13","2"
"2015","10","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","55","78","213","80","0","41","69","4","31","3","1","0","5","172","13","2"
"2015","09","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","55","78","213","76","0","37","63","4","31","3","1","0","5","161","14","2"
"2015","08","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","57","96","230","82","0","43","68","4","31","3","1","0","5","173","14","2"
"2015","02","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","57","96","230","84","0","36","76","4","42","4","2","0","5","296","24","2"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","20","40","150","5","5","5","5","5","5","5","5","5","5","5","5","3"
"2015","02","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","101","132","329","448","0","185","328","10","13","10","42","18","18","1041","60","3"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","118","151","323","543","0","293","336","10","12","10","40","13","14","1020","57","2"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","118","151","323","541","0","293","329","10","11","9","39","12","14","1018","56","2"
"2015","05","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","101","130","329","446","0","185","331","10","12","10","42","18","18","1037","59","2"
"2015","04","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","101","132","329","447","0","185","330","10","12","10","42","18","18","1039","59","3"
"2015","06","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","101","130","329","446","0","185","485","10","12","10","42","18","17","1036","59","2"
"2015","07","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","100","132","329","466","0","205","334","10","12","10","42","18","17","1035","59","2"
"2015","08","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","100","132","329","487","0","242","334","10","12","10","42","18","17","1035","59","2"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","100","132","329","494","0","242","324","10","12","10","40","16","14","1028","57","2"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","96","140","345","538","0","296","324","10","12","10","40","14","14","1026","57","2"
"2015","01","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","101","132","329","449","0","185","327","10","13","10","43","18","18","1042","60","3"
"2015","03","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","101","132","329","435","0","185","328","10","13","10","42","18","18","1040","60","3"
"2015","05","130601","LA LIBERTAD","OTUZCO","OTUZCO","GOBIERNO REGIONAL","II-1","00005314","HOSPITAL DE APOYO OTUZCO ELPIDIO BEROVIDES PEREZ","4","5","30","14","0","2","23","4","3","2","0","13","3","31","12","1"
"2015","08","131001","LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO","GOBIERNO REGIONAL","II-1","00005332","HOSPITAL DE APOYO CESAR VALLEJO MENDOZA","10","10","23","12","0","0","14","3","1","3","0","12","2","23","2","2"
"2015","06","131001","LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO","GOBIERNO REGIONAL","II-1","00005332","HOSPITAL DE APOYO CESAR VALLEJO MENDOZA","10","10","23","12","0","0","12","3","1","3","0","12","2","24","2","2"
"2015","07","131001","LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO","GOBIERNO REGIONAL","II-1","00005332","HOSPITAL DE APOYO CESAR VALLEJO MENDOZA","10","10","23","13","0","0","13","3","1","3","0","12","2","24","2","2"
"2015","12","131001","LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO","GOBIERNO REGIONAL","II-1","00005332","HOSPITAL DE APOYO CESAR VALLEJO MENDOZA","10","10","23","10","0","0","13","2","2","3","0","13","2","18","5","2"
"2015","05","131001","LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO","GOBIERNO REGIONAL","II-1","00005332","HOSPITAL DE APOYO CESAR VALLEJO MENDOZA","10","10","23","11","0","0","12","1","1","3","0","12","1","25","2","2"
"2015","12","150103","LIMA","LIMA","ATE","MINSA","II-1","00005883","HOSPITAL DE HUAYCAN","21","43","45","51","0","0","57","3","4","3","2","22","6","70","2","1"
"2015","12","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006206","NACIONAL  DOS DE MAYO","80","84","644","279","2","134","296","7","5","15","69","41","30","454","57","5"
"2015","08","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006206","NACIONAL  DOS DE MAYO","80","84","644","206","4","68","212","0","3","11","38","1","4","202","14","5"
"2015","07","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006206","NACIONAL  DOS DE MAYO","80","80","641","171","0","150","150","2","7","11","30","4","5","149","2","5"
"2015","10","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006206","NACIONAL  DOS DE MAYO","80","84","644","251","0","97","253","7","8","12","55","45","29","332","57","5"
"2015","09","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006206","NACIONAL  DOS DE MAYO","80","84","644","245","0","66","233","0","2","11","56","41","4","249","62","5"
"2015","11","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006206","NACIONAL  DOS DE MAYO","80","84","644","300","0","124","296","7","8","15","66","45","29","452","47","5"
"2015","06","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006206","NACIONAL  DOS DE MAYO","80","80","641","62","0","150","150","2","3","5","30","4","0","3","2","5"
"2015","02","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006207","NACIONAL ARZOBISPO LOAYZA","121","191","800","782","0","417","415","15","10","8","43","29","8","616","869","4"
"2015","12","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006207","NACIONAL ARZOBISPO LOAYZA","121","191","793","782","0","365","599","16","11","10","54","35","17","183","1624","4"
"2015","09","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006207","NACIONAL ARZOBISPO LOAYZA","121","191","793","782","0","417","597","16","11","8","43","38","12","616","869","4"
"2015","08","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006207","NACIONAL ARZOBISPO LOAYZA","121","191","802","782","0","417","415","15","10","8","43","29","8","616","869","4"
"2015","04","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006207","NACIONAL ARZOBISPO LOAYZA","121","191","794","782","0","417","415","15","10","8","43","29","8","616","869","4"
"2015","03","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006207","NACIONAL ARZOBISPO LOAYZA","121","191","800","782","0","417","415","15","10","8","43","29","8","616","869","4"
"2015","10","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006207","NACIONAL ARZOBISPO LOAYZA","121","191","793","462","0","365","599","16","11","10","54","35","17","183","1624","4"
"2015","05","150101","LIMA","LIMA","LIMA","MINSA","III-1","00006207","NACIONAL ARZOBISPO LOAYZA","121","191","793","782","0","417","415","15","10","8","43","29","8","616","869","4"
"2015","12","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006208","INSTITUTO NACIONAL MATERNO PERINATAL","61","82","416","251","0","64","341","4","9","6","45","215","13","766","103","9"
"2015","11","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006208","INSTITUTO NACIONAL MATERNO PERINATAL","61","82","416","279","0","64","340","4","9","6","45","216","13","785","100","4"
"2015","10","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006208","INSTITUTO NACIONAL MATERNO PERINATAL","60","80","415","263","0","59","330","4","9","5","42","216","13","716","129","5"
