"ANHO";"MES";"UBIGEO";"DEPARTAMENTO";"PROVINCIA";"DISTRITO";"SECTOR";"CATEGORIA";"CO_IPRESS";"RAZON_SOC";"CA_CONSULTORIOS";"CA_CONSULTORIOS_FN";"CA_CAMAS";"CA_MEDICOS_TOTAL";"CA_MEDICOS_SERUM";"CA_MEDICOS_RESIDENTES";"CA_ENFERMERAS";"CA_ODONTOLOGOS";"CA_PSICOLOGOS";"CA_NUTRICIONISTAS";"CA_TECNOLOGOS_MEDICOS";"CA_OBSTETRICES";"CA_FARMACEUTICOS";"CA_AUXILIARES";"CA_OTROS_PROF";"CA_AMBULANCIAS"
"2026";"02";"120125";"JUNIN";"HUANCAYO";"PILCOMAYO";"SANIDAD DE LA POLICIA NACIONAL DEL PERU";"I-2";"00025776";"POSTA MEDICA POLICIAL EESTP - HYO";"5";"7";"0";"3";"3";"0";"4";"2";"3";"0";"1";"0";"1";"6";"1";"0"
"2026";"02";"131101";"LA LIBERTAD";"GRAN CHIMU";"CASCAS";"ESSALUD";"I-2";"00012104";"POSTA DE SALUD CASCAS";"1";"1";"0";"1";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"2";"1"
"2026";"02";"130105";"LA LIBERTAD";"TRUJILLO";"LA ESPERANZA";"ESSALUD";"I-4";"00009040";"HOSPITAL I - LA ESPERANZA";"19";"30";"10";"34";"0";"3";"29";"4";"1";"4";"9";"5";"5";"30";"26";"1"
"2026";"02";"150112";"LIMA";"LIMA";"INDEPENDENCIA";"PRIVADO";"II-2";"00010182";"CLINICA JESUS DEL NORTE";"107";"107";"126";"352";"0";"0";"238";"2";"5";"3";"57";"12";"9";"377";"560";"1"
"2026";"01";"150117";"LIMA";"LIMA";"LOS OLIVOS";"MINSA";"I-3";"00005798";"CENTRO DE SALUD LAURA CALLER";"6";"6";"0";"7";"0";"0";"9";"4";"4";"1";"1";"4";"1";"20";"6";"0"
"2026";"01";"040101";"AREQUIPA";"AREQUIPA";"AREQUIPA";"OTRO";"I-3";"00015310";"CENTRO MEDICO UNIVERSITARIO PEDRO P.DIAZ";"8";"11";"0";"8";"0";"0";"7";"2";"2";"2";"0";"9";"3";"11";"0";"0"
"2026";"01";"210102";"PUNO";"PUNO";"ACORA";"ESSALUD";"I-3";"00009220";"CENTRO DE ATENCION PRIMARIA II ACORA - RED ASISTENCIAL PUNO";"6";"5";"0";"1";"1";"0";"1";"1";"0";"1";"1";"1";"0";"3";"0";"0"
"2026";"02";"120608";"JUNIN";"SATIPO";"RIO TAMBO";"GOBIERNO REGIONAL";"I-2";"00000515";"YAVIRO";"4";"8";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2";"0";"0"
"2026";"02";"021201";"ANCASH";"HUAYLAS";"CARAZ";"GOBIERNO REGIONAL";"I-3";"00030894";"CENTRO DE SALUD MENTAL COMUNITARIO ""QORI QOYLLUR""";"6";"6";"0";"1";"0";"0";"4";"0";"5";"0";"1";"0";"1";"3";"1";"0"
"2026";"02";"120608";"JUNIN";"SATIPO";"RIO TAMBO";"GOBIERNO REGIONAL";"I-1";"00000514";"FE Y ALEGRIA LA PRIMAVERA";"3";"6";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"2026";"02";"190201";"PASCO";"DANIEL ALCIDES CARRION";"YANAHUANCA";"GOBIERNO REGIONAL";"I-1";"00001223";"UCHUMARCA";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"02";"190201";"PASCO";"DANIEL ALCIDES CARRION";"YANAHUANCA";"GOBIERNO REGIONAL";"I-1";"00001197";"CACHQUIS";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"02";"190201";"PASCO";"DANIEL ALCIDES CARRION";"YANAHUANCA";"GOBIERNO REGIONAL";"I-1";"00001222";"TAMBOCHACA";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"02";"190201";"PASCO";"DANIEL ALCIDES CARRION";"YANAHUANCA";"GOBIERNO REGIONAL";"I-1";"00001225";"PALCA";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"02";"190201";"PASCO";"DANIEL ALCIDES CARRION";"YANAHUANCA";"GOBIERNO REGIONAL";"I-1";"00001229";"ANDES YANAHUANCA";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"02";"190201";"PASCO";"DANIEL ALCIDES CARRION";"YANAHUANCA";"GOBIERNO REGIONAL";"I-1";"00001226";"ASTOBAMBA HUARAUTAMBO";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"02";"120302";"JUNIN";"CHANCHAMAYO";"PERENE";"GOBIERNO REGIONAL";"I-1";"00006737";"JOSE OLAYA";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"2026";"02";"120302";"JUNIN";"CHANCHAMAYO";"PERENE";"GOBIERNO REGIONAL";"I-1";"00035585";"YANESHA";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"2026";"02";"120302";"JUNIN";"CHANCHAMAYO";"PERENE";"GOBIERNO REGIONAL";"I-1";"00000327";"ALTO PUMPURIANI";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"0";"0"
"2026";"02";"120302";"JUNIN";"CHANCHAMAYO";"PERENE";"GOBIERNO REGIONAL";"I-3";"00000320";"PUERTO YURINAKI";"16";"13";"6";"7";"1";"0";"10";"6";"2";"1";"1";"8";"1";"24";"1";"1"
"2026";"02";"120302";"JUNIN";"CHANCHAMAYO";"PERENE";"GOBIERNO REGIONAL";"I-2";"00000321";"ALTO YURINAKI";"3";"3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"2026";"02";"060101";"CAJAMARCA";"CAJAMARCA";"CAJAMARCA";"GOBIERNO REGIONAL";"I-1";"00004642";"PATA PATA";"2";"2";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"2";"0";"0"
"2026";"02";"060101";"CAJAMARCA";"CAJAMARCA";"CAJAMARCA";"GOBIERNO REGIONAL";"I-1";"00004643";"AGOCUCHO";"5";"5";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"2";"0";"0"
"2026";"02";"060107";"CAJAMARCA";"CAJAMARCA";"LLACANORA";"GOBIERNO REGIONAL";"I-2";"00004637";"YANAMARCA";"4";"4";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0"
"2026";"02";"060101";"CAJAMARCA";"CAJAMARCA";"CAJAMARCA";"GOBIERNO REGIONAL";"I-3";"00004645";"MAGNA VALLEJO";"16";"13";"0";"6";"0";"0";"15";"3";"3";"1";"2";"9";"3";"16";"9";"1"
"2026";"02";"060101";"CAJAMARCA";"CAJAMARCA";"CAJAMARCA";"GOBIERNO REGIONAL";"I-1";"00012831";"AYLAMBO";"2";"2";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"2026";"02";"140114";"LAMBAYEQUE";"CHICLAYO";"SANTA ROSA";"GOBIERNO REGIONAL";"I-3";"00004355";"SANTA ROSA";"11";"14";"0";"4";"1";"0";"7";"2";"2";"0";"0";"3";"0";"10";"0";"0"
"2026";"02";"150102";"LIMA";"LIMA";"ANCON";"MINSA";"I-3";"00005824";"CENTRO DE SALUD SAN JOSE";"9";"15";"0";"4";"1";"0";"4";"3";"2";"1";"0";"2";"0";"7";"0";"0"
"2026";"02";"220101";"SAN MARTIN";"MOYOBAMBA";"MOYOBAMBA";"GOBIERNO REGIONAL";"I-1";"00006325";"NUEVA HUANCABAMBA";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"2";"0";"0"
"2026";"02";"010201";"AMAZONAS";"BAGUA";"BAGUA";"GOBIERNO REGIONAL";"II-1";"00005044";"GUSTAVO LANATTA LUJAN";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"150512";"LIMA";"CA?ETE";"QUILMANA";"GOBIERNO REGIONAL";"I-4";"00006034";"QUILMANA";"18";"36";"8";"11";"0";"0";"22";"3";"4";"0";"3";"21";"4";"39";"2";"1"
"2026";"02";"250107";"UCAYALI";"CORONEL PORTILLO";"MANANTAY";"GOBIERNO REGIONAL";"I-1";"00007629";"JUAN VELASCO ALVARADO";"10";"16";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2026";"02";"250107";"UCAYALI";"CORONEL PORTILLO";"MANANTAY";"GOBIERNO REGIONAL";"0";"00030072";"SERVICIO MEDICO DE APOYO HOGAR PROTEGIDO SAN FERNANDO";"10";"16";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"7";"0"
"2026";"02";"250101";"UCAYALI";"CORONEL PORTILLO";"CALLERIA";"GOBIERNO REGIONAL";"I-2";"00005461";"TACSHITEA";"10";"16";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"2";"0"
"2026";"02";"250101";"UCAYALI";"CORONEL PORTILLO";"CALLERIA";"GOBIERNO REGIONAL";"I-1";"00005462";"SAN ANTONIO";"10";"16";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"2026";"02";"120701";"JUNIN";"TARMA";"TARMA";"GOBIERNO REGIONAL";"I-1";"00000586";"MUYLO";"4";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"2026";"02";"120701";"JUNIN";"TARMA";"TARMA";"GOBIERNO REGIONAL";"I-1";"00000591";"CARHUACATAC";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"2026";"02";"210109";"PUNO";"PUNO";"MA?AZO";"GOBIERNO REGIONAL";"I-3";"00003236";"MA?AZO";"11";"11";"0";"6";"1";"0";"7";"2";"1";"1";"0";"4";"1";"8";"1";"2"
"2026";"02";"130104";"LA LIBERTAD";"TRUJILLO";"HUANCHACO";"GOBIERNO REGIONAL";"I-2";"00011007";"EL TROPICO";"4";"0";"0";"1";"0";"0";"3";"0";"0";"0";"0";"2";"0";"4";"0";"0"
"2026";"02";"130104";"LA LIBERTAD";"TRUJILLO";"HUANCHACO";"GOBIERNO REGIONAL";"I-4";"00005221";"HUANCHACO";"8";"2";"3";"10";"1";"0";"11";"1";"3";"2";"0";"13";"3";"19";"11";"1"
"2026";"02";"040603";"AREQUIPA";"CONDESUYOS";"CAYARANI";"GOBIERNO REGIONAL";"I-3";"00001440";"CENTRO DE SALUD CAYARANI";"4";"3";"0";"4";"2";"0";"2";"2";"0";"0";"0";"1";"0";"0";"6";"1"
"2026";"02";"060811";"CAJAMARCA";"JAEN";"SAN JOSE DEL ALTO";"GOBIERNO REGIONAL";"I-2";"00004260";"PE?A BLANCA";"1";"1";"0";"1";"1";"0";"2";"0";"0";"0";"0";"1";"0";"3";"0";"0"
"2026";"02";"060811";"CAJAMARCA";"JAEN";"SAN JOSE DEL ALTO";"GOBIERNO REGIONAL";"I-1";"00018121";"EL PORVENIR";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0"
"2026";"02";"250102";"UCAYALI";"CORONEL PORTILLO";"CAMPOVERDE";"GOBIERNO REGIONAL";"I-1";"00005428";"SAN MARTIN DE MOJARAL";"2";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2026";"02";"250102";"UCAYALI";"CORONEL PORTILLO";"CAMPOVERDE";"GOBIERNO REGIONAL";"I-1";"00011626";"NUEVA ESPERANZA";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"2026";"01";"221003";"SAN MARTIN";"TOCACHE";"POLVORA";"GOBIERNO REGIONAL";"I-3";"00006597";"CENTRO DE SALUD NUEVO HORIZONTE";"4";"4";"0";"2";"1";"0";"2";"1";"0";"0";"0";"2";"0";"5";"0";"0"
"2026";"03";"200701";"PIURA";"TALARA";"PARI?AS";"PRIVADO";"II-1";"00011395";"CLINICA VIGO 2000 S. CIVIL DE R.L.";"5";"10";"15";"13";"0";"0";"2";"0";"0";"0";"0";"1";"1";"2";"4";"1"
"2026";"03";"080901";"CUSCO";"LA CONVENCION";"SANTA ANA";"PRIVADO";"II-E";"00018385";"VIRGEN INMACULADA";"10";"6";"10";"3";"0";"0";"3";"2";"2";"0";"0";"2";"1";"7";"2";"1"
"2026";"03";"090108";"HUANCAVELICA";"HUANCAVELICA";"IZCUCHACA";"GOBIERNO REGIONAL";"I-3";"00003889";"IZCUCHACA";"8";"10";"0";"2";"1";"0";"2";"2";"1";"0";"0";"2";"0";"6";"4";"1"
"2026";"03";"090105";"HUANCAVELICA";"HUANCAVELICA";"CUENCA";"GOBIERNO REGIONAL";"I-1";"00003890";"CUENCA";"3";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"2026";"03";"090103";"HUANCAVELICA";"HUANCAVELICA";"ACORIA";"GOBIERNO REGIONAL";"I-1";"00011197";"JOSE CARLOS MARIATEGUI";"2";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"3";"0";"0"
"2026";"03";"150801";"LIMA";"HUAURA";"HUACHO";"ESSALUD";"II-2";"00011337";"HOSPITAL II GUSTAVO LANATTA LUJAN - ESSALUD";"40";"54";"117";"114";"0";"0";"139";"5";"4";"10";"25";"12";"8";"156";"4";"2"
"2026";"03";"150123";"LIMA";"LIMA";"PACHACAMAC";"MINSA";"I-3";"00015075";"CENTRO DE SALUD CLAS JUAN PABLO II";"15";"5";"0";"5";"1";"0";"9";"4";"3";"1";"2";"4";"0";"24";"2";"0"
"2026";"03";"150108";"LIMA";"LIMA";"CHORRILLOS";"PRIVADO";"II-E";"00019839";"CLINICA SANTA LEONOR";"2";"2";"5";"3";"0";"0";"3";"0";"0";"0";"1";"4";"1";"5";"0";"0"
"2026";"03";"110104";"ICA";"ICA";"OCUCAJE";"GOBIERNO REGIONAL";"I-1";"00003411";"PUESTO DE SALUD CALLANGO";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"2026";"03";"110111";"ICA";"ICA";"SANTIAGO";"GOBIERNO REGIONAL";"I-1";"00003410";"AGUADA DE PALOS";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"2026";"03";"110111";"ICA";"ICA";"SANTIAGO";"GOBIERNO REGIONAL";"I-3";"00003373";"C.S SANTIAGO";"11";"16";"10";"6";"0";"0";"9";"3";"1";"1";"0";"6";"2";"6";"1";"1"
"2026";"03";"110104";"ICA";"ICA";"OCUCAJE";"GOBIERNO REGIONAL";"I-3";"00003374";"OCUCAJE";"6";"7";"2";"2";"1";"0";"3";"2";"1";"1";"0";"1";"1";"5";"1";"1"
"2026";"03";"100401";"HUANUCO";"HUACAYBAMBA";"HUACAYBAMBA";"GOBIERNO REGIONAL";"I-3";"00000877";"CENTRO DE SALUD HUACAYBAMBA";"5";"10";"8";"5";"0";"0";"9";"3";"4";"0";"0";"6";"1";"25";"2";"2"
"2026";"03";"100401";"HUANUCO";"HUACAYBAMBA";"HUACAYBAMBA";"GOBIERNO REGIONAL";"I-2";"00000880";"QUICHIRRAGRA";"4";"6";"0";"1";"1";"0";"3";"0";"0";"0";"0";"2";"0";"7";"0";"0"
"2026";"03";"150130";"LIMA";"LIMA";"SAN BORJA";"SANIDAD DEL EJERCITO DEL PERU";"I-2";"00029429";"ENFERMERIA DEL BATALLON POLICIA MILITAR N? 505";"3";"2";"0";"1";"1";"0";"3";"2";"2";"0";"1";"0";"1";"2";"1";"0"
"2026";"03";"040106";"AREQUIPA";"AREQUIPA";"CHIGUATA";"GOBIERNO REGIONAL";"I-3";"00001299";"CENTRO DE SALUD CHIGUATA";"11";"11";"0";"4";"0";"0";"5";"3";"1";"2";"0";"1";"0";"1";"4";"1"
"2026";"03";"120707";"JUNIN";"TARMA";"PALCAMAYO";"GOBIERNO REGIONAL";"I-1";"00000529";"OCHONGA";"3";"6";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"2";"0";"0"
"2026";"03";"130104";"LA LIBERTAD";"TRUJILLO";"HUANCHACO";"GOBIERNO REGIONAL";"I-2";"00011007";"EL TROPICO";"4";"0";"0";"1";"0";"0";"3";"0";"0";"0";"0";"2";"0";"4";"0";"0"
"2026";"03";"040103";"AREQUIPA";"AREQUIPA";"CAYMA";"PRIVADO";"II-1";"00015730";"CLINICA SAN JUAN DE DIOS";"36";"72";"88";"380";"0";"6";"115";"6";"6";"1";"31";"4";"5";"143";"10";"2"
"2026";"03";"150118";"LIMA";"LIMA";"LURIGANCHO";"PRIVADO";"I-4";"00010292";"CENTRO MEDICO ESPECIALIZADO SAN FELIPE";"7";"12";"2";"24";"0";"0";"2";"0";"1";"1";"1";"1";"1";"6";"6";"0"
"2026";"03";"020804";"ANCASH";"CASMA";"YAUTAN";"GOBIERNO REGIONAL";"I-4";"00001728";"CENTRO DE SALUD YAUTAN";"9";"9";"0";"4";"0";"0";"5";"1";"1";"0";"0";"5";"0";"10";"1";"1"
"2026";"03";"021105";"ANCASH";"HUARMEY";"MALVAS";"GOBIERNO REGIONAL";"I-1";"00001801";"PUESTO DE SALUD SAN MIGUEL";"3";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"2026";"03";"021806";"ANCASH";"SANTA";"NEPE?A";"GOBIERNO REGIONAL";"I-3";"00001714";"CENTRO DE SALUD NEPE?A";"10";"10";"0";"3";"0";"0";"4";"3";"3";"0";"2";"3";"1";"9";"0";"0"
"2026";"03";"020801";"ANCASH";"CASMA";"CASMA";"GOBIERNO REGIONAL";"I-1";"00001720";"PUESTO DE SALUD SAN RAFAEL";"4";"4";"0";"1";"1";"0";"3";"0";"0";"0";"0";"2";"0";"4";"0";"0"
"2026";"03";"020110";"ANCASH";"HUARAZ";"PARIACOTO";"GOBIERNO REGIONAL";"I-1";"00001735";"PUESTO DE SALUD FORTALEZA";"2";"2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"2";"0";"0"
"2026";"03";"022005";"ANCASH";"YUNGAY";"QUILLO";"GOBIERNO REGIONAL";"I-1";"00001737";"PUESTO DE SALUD PAMPACANCHA";"3";"3";"0";"0";"0";"0";"2";"1";"0";"0";"0";"1";"0";"2";"0";"0"
"2026";"03";"021809";"ANCASH";"SANTA";"NUEVO CHIMBOTE";"GOBIERNO REGIONAL";"I-2";"00007266";"PUESTO DE SALUD NICOLAS DE GARATEA";"10";"10";"0";"5";"0";"0";"18";"4";"6";"0";"2";"14";"1";"14";"1";"0"
"2026";"03";"021802";"ANCASH";"SANTA";"CACERES DEL PERU";"GOBIERNO REGIONAL";"I-1";"00001709";"PUESTO DE SALUD LAMPANIN";"3";"3";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"2";"0";"0"
"2026";"03";"021807";"ANCASH";"SANTA";"SAMANCO";"GOBIERNO REGIONAL";"I-1";"00001713";"PUESTO DE SALUD HUAMBACHO";"4";"4";"0";"1";"0";"0";"3";"1";"0";"0";"0";"2";"0";"3";"0";"0"
"2026";"03";"020802";"ANCASH";"CASMA";"BUENA VISTA ALTA";"GOBIERNO REGIONAL";"I-3";"00001723";"CENTRO DE SALUD BUENAVISTA";"10";"10";"0";"2";"0";"0";"5";"2";"2";"0";"0";"6";"1";"10";"0";"0"
"2026";"03";"020802";"ANCASH";"CASMA";"BUENA VISTA ALTA";"GOBIERNO REGIONAL";"I-2";"00001725";"PUESTO DE SALUD EL OLIVAR";"3";"3";"0";"2";"1";"0";"1";"0";"0";"0";"0";"1";"0";"2";"0";"0"
"2026";"03";"020803";"ANCASH";"CASMA";"COMANDANTE NOEL";"GOBIERNO REGIONAL";"I-1";"00001726";"PUESTO DE SALUD COMANDANTE NOEL";"4";"4";"0";"2";"1";"0";"2";"0";"0";"0";"0";"2";"0";"3";"0";"0"
"2026";"03";"022005";"ANCASH";"YUNGAY";"QUILLO";"GOBIERNO REGIONAL";"I-4";"00001738";"CENTRO DE SALUD QUILLO";"8";"8";"0";"3";"0";"0";"4";"1";"1";"0";"1";"7";"0";"9";"0";"0"
"2026";"03";"021101";"ANCASH";"HUARMEY";"HUARMEY";"GOBIERNO REGIONAL";"I-3";"00001744";"CENTRO DE SALUD LA VICTORIA";"7";"7";"0";"3";"0";"0";"7";"1";"0";"0";"0";"2";"0";"09";"1";"0"
"2026";"03";"021103";"ANCASH";"HUARMEY";"CULEBRAS";"GOBIERNO REGIONAL";"I-1";"00001745";"PUESTO DE SALUD MOLINO";"3";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"2026";"03";"020104";"ANCASH";"HUARAZ";"HUANCHAY";"GOBIERNO REGIONAL";"I-1";"00001747";"PUESTO DE SALUD RAYPA";"4";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"2026";"03";"021802";"ANCASH";"SANTA";"CACERES DEL PERU";"GOBIERNO REGIONAL";"I-2";"00001710";"PUESTO DE SALUD COLCAP";"5";"5";"0";"1";"1";"0";"3";"1";"1";"0";"0";"1";"0";"2";"0";"0"
"2026";"03";"021807";"ANCASH";"SANTA";"SAMANCO";"GOBIERNO REGIONAL";"I-2";"00001711";"PUESTO DE SALUD SAMANCO";"6";"6";"0";"1";"1";"0";"4";"2";"2";"0";"0";"2";"0";"3";"0";"0"
"2026";"03";"021103";"ANCASH";"HUARMEY";"CULEBRAS";"GOBIERNO REGIONAL";"I-2";"00001743";"PUESTO DE SALUD CULEBRAS";"7";"7";"0";"1";"0";"0";"3";"0";"1";"0";"1";"1";"0";"2";"0";"1"
"2026";"03";"021101";"ANCASH";"HUARMEY";"HUARMEY";"GOBIERNO REGIONAL";"I-1";"00001751";"PUESTO DE SALUD HUAMBA";"5";"5";"0";"2";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"2026";"03";"020801";"ANCASH";"CASMA";"CASMA";"GOBIERNO REGIONAL";"I-1";"00001722";"PUESTO DE SALUD CASA BLANCA";"3";"3";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"2026";"03";"022005";"ANCASH";"YUNGAY";"QUILLO";"GOBIERNO REGIONAL";"I-2";"00001739";"PUESTO DE SALUD HUACHO";"6";"6";"0";"1";"0";"0";"1";"1";"0";"0";"0";"3";"0";"8";"0";"0"
"2026";"03";"021103";"ANCASH";"HUARMEY";"CULEBRAS";"GOBIERNO REGIONAL";"I-2";"00001746";"PUESTO DE SALUD QUIAN";"3";"3";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0"
