"ANHO","MES","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","SECTOR","CATEGORIA","CO_IPRESS","RAZON_SOC","ID_HOSPITALIZACION","HOSPITALIZACION","NRO_TOTAL_HOSPIT_ING","NRO_TOTAL_HOSPIT_EGR","NRO_TOTAL_ESTANCIAS","NRO_TOTAL_PACIENTES_CAMAS","NRO_TOTAL_CAMAS","NRO_TOTAL_CAMAS_DISPONIB","NRO_TOTAL_FALLECIDOS"
"2021","01","110112","ICA","ICA","SUBTANJALLA","GOBIERNO REGIONAL","I-2","00003380","YANQUIZA","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","110108","ICA","ICA","SALAS","GOBIERNO REGIONAL","I-2","00003382","COLLAZOS","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","110112","ICA","ICA","SUBTANJALLA","GOBIERNO REGIONAL","I-2","00003379","ARRABALES","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","110108","ICA","ICA","SALAS","GOBIERNO REGIONAL","I-2","00003383","CERRO PRIETO","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","150131","LIMA","LIMA","SAN ISIDRO","PRIVADO","II-E","00011358","CONFÍA INSTITUTO OFTALMOLÓGICO","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","200105","PIURA","PIURA","CATACAOS","PRIVADO","II-1","00010723","HOSPITAL PRIVADO DEL PERU","240000","HOSPITALIZACIÓN","160","120","533","1010","32","992","16"
"2021","01","051012","AYACUCHO","VICTOR FAJARDO","VILCANCHOS","GOBIERNO REGIONAL","I-1","00003588","SAN JACINTO DE ESPITE","NE_0002","","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002"
"2021","01","050205","AYACUCHO","CANGALLO","PARAS","GOBIERNO REGIONAL","I-3","00003584","CENTRO DE SALUD PARAS","241600","HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ","3","3","7","3","3","4","0"
"2021","01","050205","AYACUCHO","CANGALLO","PARAS","GOBIERNO REGIONAL","I-2","00003585","PUESTO DE SALUD DE CCARHUACCOCCO","NE_0002","","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002"
"2021","01","050205","AYACUCHO","CANGALLO","PARAS","GOBIERNO REGIONAL","I-1","00003586","IGLESIA HUASI","NE_0002","","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002"
"2021","01","051012","AYACUCHO","VICTOR FAJARDO","VILCANCHOS","GOBIERNO REGIONAL","I-1","00003587","CRUZ PAMPA","NE_0002","","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002","NE_0002"
"2021","01","200105","PIURA","PIURA","CATACAOS","ESSALUD","I-3","00012319","CENTRO DE ATENCION PRIMARIA-CAP III CATACAOS","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","150130","LIMA","LIMA","SAN BORJA","PRIVADO","III-1","00009886","CLINICA SAN BORJA","240000","HOSPITALIZACIÓN","310","307","1500","48","84","2604","10"
"2021","01","150130","LIMA","LIMA","SAN BORJA","PRIVADO","III-1","00009886","CLINICA SAN BORJA","240500","HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TRANSPLANTES ","2","2","83","3","4","124","0"
"2021","01","150130","LIMA","LIMA","SAN BORJA","PRIVADO","III-1","00009886","CLINICA SAN BORJA","250105","UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) NEONATOLOGÍA","1","3","12","1","4","124","0"
"2021","01","150130","LIMA","LIMA","SAN BORJA","PRIVADO","III-1","00009886","CLINICA SAN BORJA","250306","HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-PEDIATRÍA","4","3","67","2","4","124","1"
"2021","01","150130","LIMA","LIMA","SAN BORJA","PRIVADO","III-1","00009886","CLINICA SAN BORJA","250100","UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS GENERALES (UCI) ","14","7","316","10","17","527","0"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006208","INSTITUTO NACIONAL MATERNO PERINATAL","241400","HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA ","1105","1020","6288","6136","233","7223","0"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006208","INSTITUTO NACIONAL MATERNO PERINATAL","241500","HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA  ","66","53","221","213","20","620","0"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006208","INSTITUTO NACIONAL MATERNO PERINATAL","250102","UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS GENERALES (UCI) GINECO-OBSTETRICIA","22","19","233","221","10","310","0"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006208","INSTITUTO NACIONAL MATERNO PERINATAL","250105","UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) NEONATOLOGÍA","55","50","981","269","30","930","25"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006208","INSTITUTO NACIONAL MATERNO PERINATAL","243200","HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA","346","333","2716","2689","90","2790","4"
"2021","01","120204","JUNIN","CONCEPCION","CHAMBARA","GOBIERNO REGIONAL","I-1","00000638","SAN BLAS","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","120904","JUNIN","CHUPACA","HUACHAC","GOBIERNO REGIONAL","I-1","00000654","ANTAPAMPA","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","120204","JUNIN","CONCEPCION","CHAMBARA","GOBIERNO REGIONAL","I-2","00000636","CHAMBARA","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","120208","JUNIN","CONCEPCION","MANZANARES","GOBIERNO REGIONAL","I-1","00000640","MANZANARES","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","120204","JUNIN","CONCEPCION","CHAMBARA","GOBIERNO REGIONAL","I-1","00000637","SANTA ROSA DE TISTES","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","120204","JUNIN","CONCEPCION","CHAMBARA","GOBIERNO REGIONAL","I-1","00000639","ANGASMAYO","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","120904","JUNIN","CHUPACA","HUACHAC","GOBIERNO REGIONAL","I-1","00000653","MARCATUNA","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","120904","JUNIN","CHUPACA","HUACHAC","GOBIERNO REGIONAL","I-3","00000651","HUACHAC","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","120904","JUNIN","CHUPACA","HUACHAC","GOBIERNO REGIONAL","I-1","00000652","HUAYAO","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","050206","AYACUCHO","CANGALLO","TOTOS","GOBIERNO REGIONAL","I-1","00003625","QUIÑASI","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","051012","AYACUCHO","VICTOR FAJARDO","VILCANCHOS","GOBIERNO REGIONAL","I-1","00003627","COCAS","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","051012","AYACUCHO","VICTOR FAJARDO","VILCANCHOS","GOBIERNO REGIONAL","I-2","00003628","PUESTO DE SALUD VILCANCHOS","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","050206","AYACUCHO","CANGALLO","TOTOS","GOBIERNO REGIONAL","I-1","00003622","CHUYMAY","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","050206","AYACUCHO","CANGALLO","TOTOS","GOBIERNO REGIONAL","I-3","00003623","CENTRO DE SALUD TOTOS","241400","HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA ","0","6","9","6","1","2","0"
"2021","01","050206","AYACUCHO","CANGALLO","TOTOS","GOBIERNO REGIONAL","I-1","00003625","QUIÑASI","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","051012","AYACUCHO","VICTOR FAJARDO","VILCANCHOS","GOBIERNO REGIONAL","I-1","00003627","COCAS","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","051012","AYACUCHO","VICTOR FAJARDO","VILCANCHOS","GOBIERNO REGIONAL","I-2","00003628","PUESTO DE SALUD VILCANCHOS","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","050206","AYACUCHO","CANGALLO","TOTOS","GOBIERNO REGIONAL","I-1","00003622","CHUYMAY","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","061111","CAJAMARCA","SAN MIGUEL","SAN SILVESTRE DE COCHAN","GOBIERNO REGIONAL","I-1","00004608","QUEBRADA HONDA","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","061104","CAJAMARCA","SAN MIGUEL","CATILLUC","GOBIERNO REGIONAL","I-3","00004621","CATILLUC","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","061104","CAJAMARCA","SAN MIGUEL","CATILLUC","GOBIERNO REGIONAL","I-1","00004606","QUILCATE ALTO","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","061111","CAJAMARCA","SAN MIGUEL","SAN SILVESTRE DE COCHAN","GOBIERNO REGIONAL","I-1","00004569","EL COBRO NEGRO","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","070102","CALLAO","CALLAO","BELLAVISTA","SANIDAD DE LA MARINA DE GUERRA DEL PERU","III-1","00008266","HOSPITAL NAVAL","241300","HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA  ","51","49","730","645","27","756","0"
"2021","02","070102","CALLAO","CALLAO","BELLAVISTA","SANIDAD DE LA MARINA DE GUERRA DEL PERU","III-1","00008266","HOSPITAL NAVAL","242200","HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA ","7","4","179","196","28","784","0"
"2021","02","070102","CALLAO","CALLAO","BELLAVISTA","SANIDAD DE LA MARINA DE GUERRA DEL PERU","III-1","00008266","HOSPITAL NAVAL","242300","HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ","7","8","35","22","2","56","1"
"2021","02","070102","CALLAO","CALLAO","BELLAVISTA","SANIDAD DE LA MARINA DE GUERRA DEL PERU","III-1","00008266","HOSPITAL NAVAL","241400","HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA ","44","43","142","155","18","504","0"
"2021","02","070102","CALLAO","CALLAO","BELLAVISTA","SANIDAD DE LA MARINA DE GUERRA DEL PERU","III-1","00008266","HOSPITAL NAVAL","243200","HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA","34","33","136","129","12","336","0"
"2021","02","070102","CALLAO","CALLAO","BELLAVISTA","SANIDAD DE LA MARINA DE GUERRA DEL PERU","III-1","00008266","HOSPITAL NAVAL","244400","HOSPITALIZACIÓN DE MEDICINA GERIATRIA ","10","10","115","176","13","364","1"
"2021","02","070102","CALLAO","CALLAO","BELLAVISTA","SANIDAD DE LA MARINA DE GUERRA DEL PERU","III-1","00008266","HOSPITAL NAVAL","240100","HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ","118","114","1207","1205","57","1596","4"
"2021","02","070102","CALLAO","CALLAO","BELLAVISTA","SANIDAD DE LA MARINA DE GUERRA DEL PERU","III-1","00008266","HOSPITAL NAVAL","240000","HOSPITALIZACIÓN","32","28","316","307","35","980","1"
"2021","02","160601","LORETO","UCAYALI","CONTAMANA","ESSALUD","I-3","00010843","POSTA MEDICA ESSALUD CONTAMANA","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","150140","LIMA","LIMA","SANTIAGO DE SURCO","PRIVADO","II-E","00013064","CLINICA CEDRON","240000","HOSPITALIZACIÓN","26","26","30","30","6","168","0"
"2021","02","120415","JUNIN","JAUJA","MARCO","GOBIERNO REGIONAL","I-2","00000385","MARCO","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","120426","JUNIN","JAUJA","POMACANCHA","GOBIERNO REGIONAL","I-1","00000389","ARMONIA","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","120422","JUNIN","JAUJA","PACA","GOBIERNO REGIONAL","I-1","00000386","YANACANCHA","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","120432","JUNIN","JAUJA","TUNAN MARCA","GOBIERNO REGIONAL","I-1","00000391","TUNANMARCA","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","120402","JUNIN","JAUJA","ACOLLA","GOBIERNO REGIONAL","I-2","00000383","PACHASCUCHO","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","120426","JUNIN","JAUJA","POMACANCHA","GOBIERNO REGIONAL","I-2","00000388","POMACANCHA","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","02","120426","JUNIN","JAUJA","POMACANCHA","GOBIERNO REGIONAL","I-1","00000390","CASABLANCA","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","060307","CAJAMARCA","CELENDIN","MIGUEL IGLESIAS","GOBIERNO REGIONAL","I-1","00025042","JORGE CHAVEZ DE MIGUEL IGLESIAS","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006209","INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS","244800","HOSPITALIZACIÓN DE MEDICINA-NEUROLOGIA -NEUROLOGIA DE LA CONDUCTA","9","2","27","65","8","248","0"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006209","INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS","245200","HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA  EPILEPSIA/EPILEPTOLOGIA","35","3","14","238","10","315","0"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006209","INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS","245100","HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA  ENFERMEDADES INFECCIOSAS/TRANSMISIBLES DEL SISTEMA NERVIOSO","42","9","47","347","16","494","3"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006209","INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS","244900","HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA  NEURODEGENERATIVAS","30","14","368","498","19","589","0"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006209","INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS","245000","HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA  NEUROVASCULARES Y METABOLICAS","38","33","598","331","12","372","2"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006209","INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS","240900","HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA ","156","59","1497","1048","44","1351","3"
"2021","01","150101","LIMA","LIMA","LIMA","MINSA","III-2","00006209","INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS","250106","UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) NEUROLÓGICA","12","3","213","213","9","279","2"
"2021","01","240101","TUMBES","TUMBES","TUMBES","GOBIERNO REGIONAL","II-2","00017077","HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA JAMO II-2","240100","HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ","81","81","345","283","35","1085","1"
"2021","01","240101","TUMBES","TUMBES","TUMBES","GOBIERNO REGIONAL","II-2","00017077","HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA JAMO II-2","241400","HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA ","197","197","477","354","34","1054","0"
"2021","01","240101","TUMBES","TUMBES","TUMBES","GOBIERNO REGIONAL","II-2","00017077","HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA JAMO II-2","241800","HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ","30","30","435","407","23","713","2"
"2021","01","240101","TUMBES","TUMBES","TUMBES","GOBIERNO REGIONAL","II-2","00017077","HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA JAMO II-2","242500","HOSPITALIZACIÓN-PEDIATRÍA GENERAL-","31","31","117","101","17","527","0"
"2021","01","240101","TUMBES","TUMBES","TUMBES","GOBIERNO REGIONAL","II-2","00017077","HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA JAMO II-2","243200","HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA","16","16","120","105","5","155","0"
"2021","01","240101","TUMBES","TUMBES","TUMBES","GOBIERNO REGIONAL","II-2","00017077","HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA JAMO II-2","250103","UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS GENERALES  (UCI) MEDICINA","4","4","30","26","6","186","2"
"2021","01","240101","TUMBES","TUMBES","TUMBES","GOBIERNO REGIONAL","II-2","00017077","HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA JAMO II-2","250105","UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) NEONATOLOGÍA","2","2","52","50","4","124","1"
"2021","01","080101","CUSCO","CUSCO","CUSCO","PRIVADO","II-E","00010014","DR. VICTOR PAREDES","240000","HOSPITALIZACIÓN","124","123","193","132","19","589","0"
"2021","01","021809","ANCASH","SANTA","NUEVO CHIMBOTE","PRIVADO","II-E","00010475","CENTRO MEDICO ESPECIALIZADO CLINICA DE LA MUJER Y EL NIÑO EIRL","241400","HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA ","10","9","16","17","5","151","0"
"2021","01","021809","ANCASH","SANTA","NUEVO CHIMBOTE","PRIVADO","II-E","00010475","CENTRO MEDICO ESPECIALIZADO CLINICA DE LA MUJER Y EL NIÑO EIRL","240100","HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ","2","2","2","2","1","4","0"
"2021","01","080101","CUSCO","CUSCO","CUSCO","PRIVADO","II-E","00016758","HERMANA JOSEFINA SERRANO","240000","HOSPITALIZACIÓN","12","14","189","47","21","651","1"
"2021","01","150101","LIMA","LIMA","LIMA","ESSALUD","II-2","00008502","HOSPITAL III EMERGENCIAS GRAU","241900","HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ","140","123","1112","1016","45","1394","22"
"2021","01","150101","LIMA","LIMA","LIMA","ESSALUD","II-2","00008502","HOSPITAL III EMERGENCIAS GRAU","242000","HOSPITALIZACIÓN DE MEDICINA MEDICINA TROPICAL E INFECCIOSAS ","69","68","460","442","16","497","9"
"2021","01","150101","LIMA","LIMA","LIMA","ESSALUD","II-2","00008502","HOSPITAL III EMERGENCIAS GRAU","240100","HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ","131","138","416","390","20","620","1"
"2021","01","150101","LIMA","LIMA","LIMA","ESSALUD","II-2","00008502","HOSPITAL III EMERGENCIAS GRAU","241200","HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA ","41","34","116","157","8","244","1"
"2021","01","150101","LIMA","LIMA","LIMA","ESSALUD","II-2","00008502","HOSPITAL III EMERGENCIAS GRAU","241300","HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA  ","36","32","160","189","8","253","0"
"2021","01","150101","LIMA","LIMA","LIMA","ESSALUD","II-2","00008502","HOSPITAL III EMERGENCIAS GRAU","241400","HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA ","215","219","434","403","28","873","0"
"2021","01","150101","LIMA","LIMA","LIMA","ESSALUD","II-2","00008502","HOSPITAL III EMERGENCIAS GRAU","242500","HOSPITALIZACIÓN-PEDIATRÍA GENERAL-","48","51","216","163","11","332","0"
"2021","01","150101","LIMA","LIMA","LIMA","ESSALUD","II-2","00008502","HOSPITAL III EMERGENCIAS GRAU","243200","HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA","43","17","70","140","7","224","0"
"2021","01","150101","LIMA","LIMA","LIMA","ESSALUD","II-2","00008502","HOSPITAL III EMERGENCIAS GRAU","250200","UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL  (UCIN) ","5","2","38","76","8","248","0"
"2021","01","150101","LIMA","LIMA","LIMA","ESSALUD","II-2","00008502","HOSPITAL III EMERGENCIAS GRAU","250100","UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS GENERALES (UCI) ","10","8","130","187","8","248","4"
"2021","01","030501","APURIMAC","COTABAMBAS","TAMBOBAMBA","ESSALUD","I-2","00014923","CENTRO DE ATENCION PRIMARIA II COTABAMBAS","NE_0001","","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001","NE_0001"
"2021","01","150121","LIMA","LIMA","PUEBLO LIBRE","PRIVADO","II-2","00010743","CLINICA STELLA MARIS","241400","HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA ","52","45","100","112","6","186","0"
"2021","01","150121","LIMA","LIMA","PUEBLO LIBRE","PRIVADO","II-2","00010743","CLINICA STELLA MARIS","240000","HOSPITALIZACIÓN","222","188","769","973","37","1147","8"
"2021","01","150121","LIMA","LIMA","PUEBLO LIBRE","PRIVADO","II-2","00010743","CLINICA STELLA MARIS","243200","HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA","2","1","1","3","2","62","0"
"2021","01","150121","LIMA","LIMA","PUEBLO LIBRE","PRIVADO","II-2","00010743","CLINICA STELLA MARIS","250110","UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) RESPIRATORIA","3","1","6","8","6","186","0"
"2021","01","150121","LIMA","LIMA","PUEBLO LIBRE","PRIVADO","II-2","00010743","CLINICA STELLA MARIS","250200","UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL  (UCIN) ","28","22","83","146","5","155","0"
