anio_prueba,n_train,n_test,test_sha256,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,specificity_macro,roc_auc_ovr_macro,recall_alto,precision_alto,f1_alto,casos_alto_reales,falsos_negativos_alto,tasa_falsos_negativos_alto,errores_alto_bajo,proporcion_alto_bajo,proporcion_alto_bajo_total,regla,tipo,tipo_regla,umbral,umbral_proteccion,fase,probabilidades_sha256,predichos_bajo,proporcion_predicha_bajo,predichos_medio,proporcion_predicha_medio,predichos_alto,proporcion_predicha_alto,delta_proporcion_predicha_alto_vs_argmax,riesgo_expansion_alto
2018,9463,4292,9ed833ef2ca13459e0be1cc9a3797134fe3bd383cee7f256534e2624ea225cbb,0.7297297297297297,0.6950039398927826,0.6970168856898713,0.6950039398927826,0.6958888639891302,0.8624007173919349,0.8845390513833639,0.8271900430828147,0.8260038240917782,0.8265965080124372,2089,361,0.17280995691718526,75,0.03590234561991384,0.017474370922646785,combinada_0.35_0.25,regla_decision,combinada,0.35,0.25,desarrollo,6fd72a158b5f7a63271dd92408629db11d7f64a7da327c0669de84f466bb9413,1148,0.2674743709226468,1052,0.2451071761416589,2092,0.4874184529356943,0.04473438956197573,False
2018,9463,4292,9ed833ef2ca13459e0be1cc9a3797134fe3bd383cee7f256534e2624ea225cbb,0.7273998136067101,0.7006545544730926,0.6998509138480804,0.7006545544730926,0.6992431191820841,0.8640593872303596,0.8845390513833639,0.8018190521780756,0.8438287153652393,0.8222876779577809,2089,414,0.19818094782192436,75,0.03590234561991384,0.017474370922646785,combinada_0.40_0.25,regla_decision,combinada,0.4,0.25,desarrollo,6fd72a158b5f7a63271dd92408629db11d7f64a7da327c0669de84f466bb9413,1148,0.2674743709226468,1159,0.27003727865796834,1985,0.4624883504193849,0.019804287045666336,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.741991991991992,0.7047139817550528,0.7023388203130448,0.7047139817550528,0.7015495895327827,0.8723277197559968,0.879984434506257,0.7422419252691577,0.839541547277937,0.7878991596638656,1579,407,0.2577580747308423,137,0.08676377454084863,0.03428428428428428,argmax,regla_decision,argmax,,,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1733,0.4336836836836837,867,0.21696696696696696,1396,0.34934934934934936,0.0,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.7505005005005005,0.6838356405560772,0.6987802640680584,0.6838356405560772,0.6865451308517821,0.8699265895688949,0.879984434506257,0.850538315389487,0.761769710720363,0.8037103530819868,1579,236,0.14946168461051298,120,0.0759974667511083,0.03003003003003003,alto_0.25,regla_decision,alto,0.25,,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1692,0.42342342342342343,541,0.1353853853853854,1763,0.4411911911911912,0.09184184184184185,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.7477477477477478,0.6909912983837684,0.6960425505526672,0.6909912983837684,0.6927536478854543,0.8710186509562212,0.879984434506257,0.8125395820139328,0.7895384615384615,0.8008739076154807,1579,296,0.18746041798606713,128,0.08106396453451552,0.03203203203203203,alto_0.30,regla_decision,alto,0.3,,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1713,0.4286786786786787,658,0.16466466466466467,1625,0.4066566566566567,0.05730730730730732,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.745995995995996,0.6976024743541899,0.6983504176653671,0.6976024743541899,0.6978152810875903,0.8718939528465229,0.879984434506257,0.7815072830905636,0.8091803278688524,0.7951030927835052,1579,345,0.21849271690943636,133,0.08423052564914503,0.03328328328328328,alto_0.35,regla_decision,alto,0.35,,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1725,0.4316816816816817,746,0.1866866866866867,1525,0.3816316316316316,0.03228228228228225,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.7432432432432432,0.7029694176849662,0.7011657119553559,0.7029694176849662,0.7009761185328367,0.872031077220958,0.879984434506257,0.7530082330588981,0.8279944289693594,0.7887230514096186,1579,390,0.24699176694110198,137,0.08676377454084863,0.03428428428428428,alto_0.40,regla_decision,alto,0.4,,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1733,0.4336836836836837,827,0.20695695695695696,1436,0.35935935935935936,0.010010010010010006,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.741991991991992,0.7042473010147812,0.7019628782724346,0.7042473010147812,0.7012309569569761,0.8722572767134453,0.879984434506257,0.7435085497150095,0.8385714285714285,0.7881839543470964,1579,405,0.2564914502849905,137,0.08676377454084863,0.03428428428428428,alto_0.45,regla_decision,alto,0.45,,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1733,0.4336836836836837,863,0.21596596596596596,1400,0.35035035035035034,0.0010010010010009784,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.7394894894894894,0.7078485548404357,0.7033665467273417,0.7078485548404357,0.7021603977275953,0.873605464596979,0.879984434506257,0.7422419252691577,0.839541547277937,0.7878991596638656,1579,407,0.2577580747308423,101,0.06396453451551615,0.025275275275275275,proteccion_0.20,regla_decision,proteccion,0.2,,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1645,0.4116616616616617,955,0.238988988988989,1396,0.34934934934934936,0.0,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.73998998998999,0.705070177182634,0.7015839205700655,0.705070177182634,0.700796229334577,0.8725170071227911,0.879984434506257,0.7422419252691577,0.839541547277937,0.7878991596638656,1579,407,0.2577580747308423,120,0.0759974667511083,0.03003003003003003,proteccion_0.25,regla_decision,proteccion,0.25,,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1692,0.42342342342342343,908,0.22722722722722724,1396,0.34934934934934936,0.0,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.7407407407407407,0.7044476350243989,0.7015265259872638,0.7044476350243989,0.7007699973353954,0.8722994567226597,0.879984434506257,0.7422419252691577,0.839541547277937,0.7878991596638656,1579,407,0.2577580747308423,128,0.08106396453451552,0.03203203203203203,proteccion_0.30,regla_decision,proteccion,0.3,,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1713,0.4286786786786787,887,0.22197197197197197,1396,0.34934934934934936,0.0,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.7424924924924925,0.7058473550803877,0.7031073618600714,0.7058473550803877,0.7024061543340122,0.8728161278999478,0.879984434506257,0.7422419252691577,0.839541547277937,0.7878991596638656,1579,407,0.2577580747308423,133,0.08423052564914503,0.03328328328328328,proteccion_0.35,regla_decision,proteccion,0.35,,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1725,0.4316816816816817,875,0.21896896896896897,1396,0.34934934934934936,0.0,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.7434934934934935,0.6968252964564359,0.6959705913992912,0.6968252964564359,0.6962454970086012,0.8715948320693662,0.879984434506257,0.7815072830905636,0.8091803278688524,0.7951030927835052,1579,345,0.21849271690943636,120,0.0759974667511083,0.03003003003003003,combinada_0.35_0.25,regla_decision,combinada,0.35,0.25,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1692,0.42342342342342343,779,0.19494494494494494,1525,0.3816316316316316,0.03228228228228225,False
2021,21448,3996,59884a8ccf437f401ddb72f4e24a89939dd62a977db9fc8d5b22a6f4ebeed342,0.7412412412412412,0.7033256131125475,0.7000965476990354,0.7033256131125475,0.7002219461831279,0.8722203645877524,0.879984434506257,0.7530082330588981,0.8279944289693594,0.7887230514096186,1579,390,0.24699176694110198,120,0.0759974667511083,0.03003003003003003,combinada_0.40_0.25,regla_decision,combinada,0.4,0.25,desarrollo,7790a926d7e11a868dc5a374b0ba034036111894f4d11b95c604db2170380c80,1692,0.42342342342342343,868,0.2172172172172172,1436,0.35935935935935936,0.010010010010010006,False
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.7298157834887423,0.7023918164208559,0.6976412845954297,0.7023918164208559,0.696872793412408,0.8690613665076926,0.8786819255795791,0.7519747235387045,0.8311990686845169,0.7896046447332042,1899,471,0.2480252764612954,110,0.057925223802001054,0.02501705708437571,argmax,regla_decision,argmax,,,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1581,0.3595633386399818,1098,0.2497157152604048,1718,0.3907209460996134,0.0,False
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.7434614509893109,0.6818593204695941,0.6962321046312886,0.6818593204695941,0.6854682700743965,0.8661206404066433,0.8786819255795791,0.8694049499736703,0.759080459770115,0.810505645557192,1899,248,0.13059505002632965,98,0.051606108478146395,0.022287923584261998,alto_0.25,regla_decision,alto,0.25,,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1542,0.35069365476461223,680,0.15465089833977713,2175,0.49465544689561064,0.10393450079599725,True
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.7386854673641119,0.6861398113978042,0.6908054594935172,0.6861398113978042,0.6878661317851155,0.8670312153139147,0.8786819255795791,0.8357030015797788,0.7821586988664366,0.8080448065173116,1899,312,0.16429699842022116,103,0.05423907319641917,0.023425062542642712,alto_0.30,regla_decision,alto,0.3,,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1560,0.3547873550147828,808,0.1837616556743234,2029,0.4614509893108938,0.0707300432112804,False
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.7402774619058449,0.6995778831366727,0.6985686141554884,0.6995778831366727,0.698762520800142,0.8705190283921717,0.8786819255795791,0.8056872037914692,0.8073878627968337,0.8065366367949394,1899,369,0.1943127962085308,108,0.05687203791469194,0.024562201501023426,alto_0.35,regla_decision,alto,0.35,,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1574,0.3579713440982488,928,0.21105299067546054,1895,0.43097566522629066,0.040254719126677274,False
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.735728906072322,0.7023198141411906,0.6986488639011063,0.7023198141411906,0.698983763311731,0.8704839046511202,0.8786819255795791,0.7772511848341233,0.8232013385387619,0.799566630552546,1899,423,0.22274881516587677,109,0.0573986308583465,0.024789629292699566,alto_0.40,regla_decision,alto,0.4,,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1580,0.3593359108483057,1024,0.23288605867637024,1793,0.40777803047532407,0.017057084375710685,False
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.7302706390720947,0.7014785671674728,0.696955925571436,0.7014785671674728,0.6964842549620841,0.8689370640851849,0.8786819255795791,0.756187467087941,0.8281430219146482,0.7905312413982934,1899,463,0.24381253291205898,110,0.057925223802001054,0.02501705708437571,alto_0.45,regla_decision,alto,0.45,,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1581,0.3595633386399818,1082,0.24607687059358654,1734,0.3943597907664317,0.003638844666818297,False
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.727768933363657,0.7042044724119169,0.7005168456070071,0.7042044724119169,0.6975580528919766,0.8691879257717829,0.8786819255795791,0.7519747235387045,0.8311990686845169,0.7896046447332042,1899,471,0.2480252764612954,93,0.04897314375987362,0.021150784625881283,proteccion_0.20,regla_decision,proteccion,0.2,,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1515,0.3445531043893564,1164,0.26472594951103023,1718,0.3907209460996134,0.0,False
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.727768933363657,0.7021983373049068,0.698233511700226,0.7021983373049068,0.6961692326426806,0.868766107091253,0.8786819255795791,0.7519747235387045,0.8311990686845169,0.7896046447332042,1899,471,0.2480252764612954,98,0.051606108478146395,0.022287923584261998,proteccion_0.25,regla_decision,proteccion,0.25,,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1542,0.35069365476461223,1137,0.2585853991357744,1718,0.3907209460996134,0.0,False
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.7275415055719809,0.7007178322748041,0.6965795433687053,0.7007178322748041,0.695055474056628,0.868355421254785,0.8786819255795791,0.7519747235387045,0.8311990686845169,0.7896046447332042,1899,471,0.2480252764612954,103,0.05423907319641917,0.023425062542642712,proteccion_0.30,regla_decision,proteccion,0.3,,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1560,0.3547873550147828,1119,0.2544916988856038,1718,0.3907209460996134,0.0,False
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.7286786445303616,0.7013724484290109,0.6968620176263451,0.7013724484290109,0.6958319551031599,0.868642484712406,0.8786819255795791,0.7519747235387045,0.8311990686845169,0.7896046447332042,1899,471,0.2480252764612954,108,0.05687203791469194,0.024562201501023426,proteccion_0.35,regla_decision,proteccion,0.35,,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1574,0.3579713440982488,1105,0.25130770980213785,1718,0.3907209460996134,0.0,False
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.7393677507391403,0.7004037720125683,0.6993443762284302,0.7004037720125683,0.6991829502379527,0.8706426507710185,0.8786819255795791,0.8056872037914692,0.8073878627968337,0.8065366367949394,1899,369,0.1943127962085308,98,0.051606108478146395,0.022287923584261998,combinada_0.35_0.25,regla_decision,combinada,0.35,0.25,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1542,0.35069365476461223,960,0.2183306800090971,1895,0.43097566522629066,0.040254719126677274,False
2022,25444,4397,66846d1234a195fff06ba43a9bb6caedfad324ff56de02551b50910156a0af17,0.7336820559472368,0.7021263350252415,0.6989108894857834,0.7021263350252415,0.6982994183919851,0.8701622815671476,0.8786819255795791,0.7772511848341233,0.8232013385387619,0.799566630552546,1899,423,0.22274881516587677,98,0.051606108478146395,0.022287923584261998,combinada_0.40_0.25,regla_decision,combinada,0.4,0.25,desarrollo,8d1021b4f33af4551bef2b83180f2b7775dfa7c1aa5c87ec6a7f228f3c8d1b25,1542,0.35069365476461223,1062,0.24152831476006367,1793,0.40777803047532407,0.017057084375710685,False
2023,29841,4595,5452865fae7ed675f43ffdaa29d4ea8cf82c5b2d6cb2be755d295bc2ca8b3a69,0.7297062023939064,0.7095198005157051,0.7052373869412175,0.7095198005157051,0.7042343949480165,0.8686527222317869,0.8786453999583514,0.7726027397260274,0.8606307222787386,0.8142444658325313,2190,498,0.2273972602739726,92,0.04200913242009133,0.02002176278563656,argmax,regla_decision,argmax,,,desarrollo,9cc0c2fa2564d2988737310b1cf35a46867ea977d2a1daf130c94bedbd580af1,1351,0.2940152339499456,1278,0.2781284004352557,1966,0.4278563656147987,0.0,False
2023,29841,4595,5452865fae7ed675f43ffdaa29d4ea8cf82c5b2d6cb2be755d295bc2ca8b3a69,0.7357997823721436,0.6733137675401221,0.6919709705487711,0.6733137675401221,0.6775701273503572,0.857890774809885,0.8786453999583514,0.8940639269406393,0.7736072698538127,0.8294852785426816,2190,232,0.10593607305936073,81,0.036986301369863014,0.0176278563656148,alto_0.25,regla_decision,alto,0.25,,desarrollo,9cc0c2fa2564d2988737310b1cf35a46867ea977d2a1daf130c94bedbd580af1,1316,0.2863982589771491,748,0.16278563656147987,2531,0.5508161044613711,0.12295973884657241,True
2023,29841,4595,5452865fae7ed675f43ffdaa29d4ea8cf82c5b2d6cb2be755d295bc2ca8b3a69,0.7353645266594124,0.6838947426211344,0.6927121289716439,0.6838947426211344,0.6871102790339982,0.8618678701186345,0.8786453999583514,0.8634703196347032,0.7978902953586497,0.8293859649122808,2190,299,0.1365296803652968,85,0.03881278538812785,0.018498367791077257,alto_0.30,regla_decision,alto,0.3,,desarrollo,9cc0c2fa2564d2988737310b1cf35a46867ea977d2a1daf130c94bedbd580af1,1332,0.2898803046789989,893,0.194341675734494,2370,0.515778019586507,0.08792165397170837,False
2023,29841,4595,5452865fae7ed675f43ffdaa29d4ea8cf82c5b2d6cb2be755d295bc2ca8b3a69,0.7371055495103374,0.6983679414606332,0.6998226454346076,0.6983679414606332,0.6989987600596114,0.8670253304655097,0.8786453999583514,0.8310502283105022,0.8272727272727273,0.8291571753986332,2190,370,0.1689497716894977,91,0.041552511415525115,0.019804134929270946,alto_0.35,regla_decision,alto,0.35,,desarrollo,9cc0c2fa2564d2988737310b1cf35a46867ea977d2a1daf130c94bedbd580af1,1347,0.29314472252448315,1048,0.2280739934711643,2200,0.47878128400435255,0.050924918389553875,False
2023,29841,4595,5452865fae7ed675f43ffdaa29d4ea8cf82c5b2d6cb2be755d295bc2ca8b3a69,0.7340587595212187,0.7039617755250215,0.7020283485037103,0.7039617755250215,0.7020399735958006,0.8682894876035997,0.8786453999583514,0.8041095890410959,0.8450095969289827,0.8240524099204491,2190,429,0.1958904109589041,92,0.04200913242009133,0.02002176278563656,alto_0.40,regla_decision,alto,0.4,,desarrollo,9cc0c2fa2564d2988737310b1cf35a46867ea977d2a1daf130c94bedbd580af1,1351,0.2940152339499456,1160,0.25244831338411317,2084,0.4535364526659412,0.025680087051142553,False
2023,29841,4595,5452865fae7ed675f43ffdaa29d4ea8cf82c5b2d6cb2be755d295bc2ca8b3a69,0.7331882480957562,0.711077340599127,0.7069582475689931,0.711077340599127,0.7064427276455,0.8699161217623748,0.8786453999583514,0.7821917808219178,0.8599397590361446,0.8192252510760402,2190,477,0.21780821917808219,92,0.04200913242009133,0.02002176278563656,alto_0.45,regla_decision,alto,0.45,,desarrollo,9cc0c2fa2564d2988737310b1cf35a46867ea977d2a1daf130c94bedbd580af1,1351,0.2940152339499456,1252,0.2724700761697497,1992,0.43351468988030467,0.005658324265505998,False
2023,29841,4595,5452865fae7ed675f43ffdaa29d4ea8cf82c5b2d6cb2be755d295bc2ca8b3a69,0.7279651795429815,0.7090002939902308,0.7075030076976819,0.7090002939902308,0.7039339096656451,0.8682307484297193,0.8786453999583514,0.7726027397260274,0.8606307222787386,0.8142444658325313,2190,498,0.2273972602739726,78,0.03561643835616438,0.016974972796517954,proteccion_0.20,regla_decision,proteccion,0.2,,desarrollo,9cc0c2fa2564d2988737310b1cf35a46867ea977d2a1daf130c94bedbd580af1,1297,0.2822633297062024,1332,0.2898803046789989,1966,0.4278563656147987,0.0,False
2023,29841,4595,5452865fae7ed675f43ffdaa29d4ea8cf82c5b2d6cb2be755d295bc2ca8b3a69,0.7284004352557127,0.7088673475475753,0.70643242388507,0.7088673475475753,0.7037907435904849,0.8683092984201358,0.8786453999583514,0.7726027397260274,0.8606307222787386,0.8142444658325313,2190,498,0.2273972602739726,81,0.036986301369863014,0.0176278563656148,proteccion_0.25,regla_decision,proteccion,0.25,,desarrollo,9cc0c2fa2564d2988737310b1cf35a46867ea977d2a1daf130c94bedbd580af1,1316,0.2863982589771491,1313,0.2857453754080522,1966,0.4278563656147987,0.0,False
2023,29841,4595,5452865fae7ed675f43ffdaa29d4ea8cf82c5b2d6cb2be755d295bc2ca8b3a69,0.7284004352557127,0.7083417013995273,0.7051537038834589,0.7083417013995273,0.7032411306872076,0.8682015245797344,0.8786453999583514,0.7726027397260274,0.8606307222787386,0.8142444658325313,2190,498,0.2273972602739726,85,0.03881278538812785,0.018498367791077257,proteccion_0.30,regla_decision,proteccion,0.3,,desarrollo,9cc0c2fa2564d2988737310b1cf35a46867ea977d2a1daf130c94bedbd580af1,1332,0.2898803046789989,1297,0.2822633297062024,1966,0.4278563656147987,0.0,False
2023,29841,4595,5452865fae7ed675f43ffdaa29d4ea8cf82c5b2d6cb2be755d295bc2ca8b3a69,0.7294885745375408,0.7093672545086794,0.7052822850667416,0.7093672545086794,0.7041061412497385,0.8685811150844582,0.8786453999583514,0.7726027397260274,0.8606307222787386,0.8142444658325313,2190,498,0.2273972602739726,91,0.041552511415525115,0.019804134929270946,proteccion_0.35,regla_decision,proteccion,0.35,,desarrollo,9cc0c2fa2564d2988737310b1cf35a46867ea977d2a1daf130c94bedbd580af1,1347,0.29314472252448315,1282,0.2789989118607182,1966,0.4278563656147987,0.0,False
